country,fitness,degree_actual,degree_predicted,degree_error,relative_error
NAM,0.0001170488011583672,156,120.77896093127791,-35.22103906872209,-0.22577589146616725
NER,9.438497537191387e-05,125,115.32858830160603,-9.671411698393968,-0.07737129358715174
NGA,0.0037501595286056726,170,179.90577891412872,9.905778914128717,0.05826928773016893
NIC,0.00015288385721377707,120,127.37310891813614,7.37310891813614,0.06144257431780117
NLD,0.013516953611252326,191,187.14613837718474,-3.853861622815259,-0.020177285983325965
NOR,0.006359587348417115,182,183.5688530073717,1.5688530073717004,0.008620071469075277
NPL,0.00028035839203356157,112,141.41288426514816,29.412884265148165,0.26261503808168
NRU,1.2903208269523821e-06,58,23.36308664069422,-34.63691335930578,-0.597188161367341
NZL,0.002484266727344165,179,176.216537512624,-2.783462487375999,-0.01555006976187709
OMN,0.0009470128821735195,149,164.14372665207648,15.14372665207648,0.10163574934279518
PAK,0.0033927654876126563,149,179.0808265107528,30.080826510752786,0.2018847416829046
PAN,0.0004307854203110532,140,150.3595566118398,10.359556611839793,0.0739968329417128
PER,0.0018243957015229729,170,172.90333276810625,2.903332768106253,0.017078428047683843
PHL,0.002980417423211825,178,177.9459062906814,-0.05409370931860735,-0.00030389724336296267
PLW,4.942049076657097e-06,36,44.78606856200446,8.78606856200446,0.2440574600556794
PNG,0.00022993320715777825,133,136.98540110706426,3.9854011070642628,0.029965421857626035
POL,0.005910369972981902,180,183.12490111365034,3.1249011136503384,0.01736056174250188
PRT,0.004042406616407776,190,180.4950853661397,-9.504914633860295,-0.05002586649400156
PRY,0.0004337887610123212,108,150.49642008560357,42.496420085603575,0.39348537116299603
PSE,0.00014857419731115966,43,126.67745951601782,83.67745951601782,1.9459874306050655
PYF,0.00011286038989763452,145,119.86383047947771,-25.136169520522287,-0.1733528932449813
QAT,0.0007031850076792272,140,159.3530679881248,19.353067988124792,0.13823619991517708
ROU,0.0021403859621321603,177,174.67914716282417,-2.320852837175835,-0.013112162921897371
RUS,0.016289080098487035,180,187.79504976751164,7.795049767511642,0.04330583204173134
RWA,5.715038303099696e-05,87,102.32459626820427,15.324596268204274,0.17614478469200315
SAU,0.007512189779113834,166,184.5088062608983,18.508806260898297,0.11149883289697769
SDN,0.0007849960280393423,153,161.1842033915116,8.184203391511602,0.05349152543471635
SEN,0.0002181207135847151,145,135.77923640172824,-9.220763598271759,-0.06359147309152938
SGP,0.0029331904462734553,190,177.80059243310103,-12.19940756689897,-0.06420740824683668
SLB,1.6067477565460888e-05,59,70.1817185401717,11.181718540171701,0.18952065322324918
SLE,6.714539575210785e-05,110,106.53030700035625,-3.4696929996437547,-0.031542663633125044
SLV,0.0003677922495027406,138,147.17581136346658,9.175811363466579,0.06649138669178681
SMR,3.121531074215641e-05,55,86.62426540815919,31.62426540815919,0.5749866437847125
SOM,4.298988977093193e-05,86,94.89235540209356,8.892355402093557,0.10339948141969252
STP,2.885499780135818e-06,86,35.17248637816992,-50.82751362183008,-0.5910176002538381
SUR,6.0967077366992276e-05,116,104.01304183137047,-11.986958168629528,-0.10333584628128903
SVK,0.001011939563913862,179,165.14076490634275,-13.859235093657247,-0.07742589437797345
SVN,0.0006702666825392415,182,158.53342699617662,-23.466573003823385,-0.1289372143067219
SWE,0.007696299457353785,189,184.63772635695264,-4.362273643047359,-0.023080812926176506
SWZ,4.940749105153175e-05,136,98.52084231281111,-37.47915768718889,-0.27558204181756535
SYC,1.981860127965385e-05,110,75.24226220414377,-34.75773779585623,-0.31597943450778393
SYR,0.00043351856639659177,122,150.48415669510226,28.484156695102257,0.23347669422214964
TCD,9.426812758276683e-05,86,115.29692052111666,29.29692052111666,0.34066186652461233
TGO,7.290176970043872e-05,140,108.66952185933984,-31.330478140660162,-0.22378912957614402
THA,0.004622168140524427,188,181.48845816002537,-6.511541839974626,-0.03463586085092886
TJK,5.634415345565192e-05,85,101.95338148469901,16.95338148469901,0.19945154687881186
TKM,0.0002156898364463579,91,135.5214561456837,44.521456145683686,0.4892467708316889
TLS,1.7379653046144587e-05,31,72.05855125317528,41.05855125317528,1.3244693952637188
TON,8.286536601935364e-06,58,55.23275464751297,-2.7672453524870306,-0.04771112676701777
TTO,0.00027609541745659806,155,141.0770273862464,-13.922972613753586,-0.08982562976615217
TUN,0.0005838298810074199,167,156.09913682445088,-10.90086317554912,-0.06527462979370731
TUR,0.00863889066218261,178,185.22718514227273,7.227185142272731,0.04060216372063332
TUV,6.08867908377447e-07,40,15.105686322995156,-24.894313677004845,-0.6223578419251211
TZA,0.0003858471153442475,162,148.15480778666202,-13.845192213337981,-0.08546414946504927
UGA,0.0002550711077988715,139,139.3238487566944,0.32384875669438884,0.002329847170463229
UKR,0.001457614414041574,176,170.17641277291517,-5.823587227084829,-0.03308856379025471
URY,0.0007564565329630285,152,160.575894998678,8.575894998677995,0.056420361833407866
USA,0.2849205854542451,192,191.66589233274823,-0.33410766725177155,-0.0017401441002696434
UZB,0.0006568925675022689,83,158.1848957578954,75.18489575789539,0.9058421175650047
VCT,1.2010548214931823e-05,106,63.40981114525994,-42.59018885474006,-0.40179423447867985
VEN,0.001914582730239954,149,173.45393528027563,24.45393528027563,0.16412037100856128
VNM,0.0019520573217481805,181,173.6716502384539,-7.328349761546093,-0.04048812022953643
VUT,1.1048765772092757e-05,81,61.52443500576075,-19.47556499423925,-0.2404390740029537
WSM,1.11691534535827e-05,55,61.767741385614976,6.7677413856149755,0.12304984337481774
YEM,0.0008661533898198405,107,162.76150878273734,55.76150878273734,0.521135596100349
ZAF,0.0046271221801204784,190,181.49610072109292,-8.503899278907085,-0.04475736462582676
ZMB,0.0001682068926480704,144,129.6772502685398,-14.322749731460192,-0.09946353980180689
ZWE,0.00041633348238139206,166,149.68357195441456,-16.31642804558544,-0.09829173521437012
